index,station,date,tavg,preciptotal,sealevel,resultspeed,resultdir,rel_hum,latitude,longitude
2225,2,2013-05-09,63.0,0.63,29.9,0.7,20,60.83806138739259,41.786,-87.752
2226,1,2013-05-10,46.0,0.13,29.91,9.4,36,89.45950088854313,41.995,-87.933
2227,2,2013-05-10,47.0,0.04,29.91,10.5,35,79.99414132554698,41.786,-87.752
2228,1,2013-05-11,52.0,0.0,29.92,10.1,30,57.29028200437249,41.995,-87.933
2229,2,2013-05-11,53.0,0.0,29.94,8.7,28,53.187285380614604,41.786,-87.752
2230,1,2013-05-12,46.0,0.0,30.08,7.8,32,52.24324133641751,41.995,-87.933
2231,2,2013-05-12,47.0,0.0,30.1,5.5,32,48.39875929716416,41.786,-87.752
2232,1,2013-05-13,50.0,0.0,30.09,2.5,9,50.76848167537996,41.995,-87.933
2233,2,2013-05-13,50.0,0.0,30.11,3.1,8,48.82080706206103,41.786,-87.752
2234,1,2013-05-14,71.0,0.0,29.75,8.4,22,46.34040574060819,41.995,-87.933
2235,2,2013-05-14,74.0,0.0,29.76,8.9,21,38.97059386115558,41.786,-87.752
2236,1,2013-05-15,72.0,0.0,29.77,3.2,28,44.815993777596105,41.995,-87.933
2237,2,2013-05-15,73.0,0.001,29.76,2.3,24,40.28608314093547,41.786,-87.752
2238,1,2013-05-16,68.0,0.0,29.89,4.1,7,45.92695525897448,41.995,-87.933
2239,2,2013-05-16,69.0,0.0,29.89,4.0,7,41.22781983634639,41.786,-87.752
2240,1,2013-05-17,63.0,0.001,30.0,6.1,4,54.496978721979026,41.995,-87.933
2241,2,2013-05-17,66.0,0.001,29.99,4.5,6,51.00551676276113,41.786,-87.752
2242,1,2013-05-18,68.0,0.0,29.99,5.3,12,65.95500775538638,41.995,-87.933
2243,2,2013-05-18,69.0,0.0,29.99,6.3,10,61.5336007954239,41.786,-87.752
2244,1,2013-05-19,72.0,0.0,29.85,6.2,14,68.72838964041354,41.995,-87.933
2245,2,2013-05-19,75.0,0.0,29.85,7.1,15,60.080579002838995,41.786,-87.752
2246,1,2013-05-20,77.0,1.09,29.73,12.6,22,56.25569882189755,41.995,-87.933
2247,2,2013-05-20,79.0,1.25,29.73,13.6,20,50.88678002800295,41.786,-87.752
2248,1,2013-05-21,73.0,0.56,29.67,11.2,20,71.25008830761521,41.995,-87.933
2249,2,2013-05-21,74.0,0.2,29.68,12.4,20,66.57873025485266,41.786,-87.752
2250,1,2013-05-22,63.0,1.35,29.66,4.5,25,90.101249044824,41.995,-87.933
2251,2,2013-05-22,65.0,0.65,29.66,6.4,23,81.21436532419041,41.786,-87.752
2252,1,2013-05-23,48.0,0.06,30.05,14.5,2,83.11799707531421,41.995,-87.933
2253,2,2013-05-23,50.0,0.12,30.05,17.9,36,69.033497577232,41.786,-87.752
2254,1,2013-05-24,49.0,0.0,30.35,7.5,4,56.908270818501386,41.995,-87.933
2255,2,2013-05-24,50.0,0.0,30.36,8.1,3,52.78547427061255,41.786,-87.752
2256,1,2013-05-25,51.0,0.0,30.34,4.7,5,59.39730620176978,41.995,-87.933
2257,2,2013-05-25,52.0,0.0,30.35,3.3,6,55.13564019462457,41.786,-87.752
2258,1,2013-05-26,56.0,0.02,30.22,5.5,9,64.65987900138484,41.995,-87.933
2259,2,2013-05-26,57.0,0.001,30.23,4.0,9,60.126092003973255,41.786,-87.752
2260,1,2013-05-27,58.0,0.23,29.97,8.5,9,83.71099286024983,41.995,-87.933
2261,2,2013-05-27,61.0,0.19,29.97,7.5,10,78.11377204359366,41.786,-87.752
2262,1,2013-05-28,66.0,0.2,29.78,8.7,21,93.3731440105103,41.995,-87.933
2263,2,2013-05-28,68.0,2.2,29.79,9.5,19,84.27431453269135,41.786,-87.752
2264,1,2013-05-29,74.0,0.01,29.88,7.3,20,71.34143723506911,41.995,-87.933
2265,2,2013-05-29,75.0,0.02,29.88,7.9,20,64.4126875468119,41.786,-87.752
2266,1,2013-05-30,74.0,0.51,29.85,13.4,19,76.40466430801425,41.995,-87.933
2267,2,2013-05-30,75.0,0.09,29.85,12.9,18,69.02044674287049,41.786,-87.752
2268,1,2013-05-31,71.0,0.3,29.79,11.7,20,81.59739987392086,41.995,-87.933
2269,2,2013-05-31,72.0,0.23,29.79,12.4,19,76.2486453931759,41.786,-87.752
2270,1,2013-06-01,70.0,0.56,29.69,13.1,22,76.09116623017819,41.995,-87.933
2271,2,2013-06-01,70.0,0.44,29.69,11.9,21,73.49277093057489,41.786,-87.752
2272,1,2013-06-02,53.0,0.01,29.93,1.8,5,89.73095133470157,41.995,-87.933
2273,2,2013-06-02,55.0,0.01,29.93,2.8,4,77.65947186481651,41.786,-87.752
2274,1,2013-06-03,56.0,0.0,30.06,3.7,12,62.29401882623187,41.995,-87.933
2275,2,2013-06-03,56.0,0.0,30.07,2.6,9,55.653432461823556,41.786,-87.752
2276,1,2013-06-04,61.0,0.0,30.11,5.3,7,56.29026765164562,41.995,-87.933
2277,2,2013-06-04,61.0,0.0,30.12,5.6,7,54.23865742015972,41.786,-87.752
2278,1,2013-06-05,64.0,0.01,30.0,6.8,5,58.77611798413279,41.995,-87.933
2279,2,2013-06-05,66.0,0.001,29.99,6.1,6,49.16091303637628,41.786,-87.752
2280,1,2013-06-06,58.0,0.15,29.91,8.9,3,75.1146702652263,41.995,-87.933
2281,2,2013-06-06,60.0,0.06,29.9,9.0,3,65.09880492704403,41.786,-87.752
2282,1,2013-06-07,60.0,0.001,29.92,9.5,3,58.28824856417452,41.995,-87.933
2283,2,2013-06-07,61.0,0.0,29.92,8.8,2,54.23865742015972,41.786,-87.752
2284,1,2013-06-08,62.0,0.0,29.96,4.7,7,50.46970597432287,41.995,-87.933
2285,2,2013-06-08,62.0,0.0,29.96,4.7,6,48.61582927768968,41.786,-87.752
2286,1,2013-06-09,68.0,0.01,29.88,6.0,15,63.65091094413273,41.995,-87.933
2287,2,2013-06-09,71.0,0.01,29.88,7.1,15,53.558304182300006,41.786,-87.752
2288,1,2013-06-10,68.0,0.26,29.79,2.7,4,84.27431453269135,41.995,-87.933
2289,2,2013-06-10,68.0,0.85,29.78,2.0,7,78.6273669711739,41.786,-87.752
2290,1,2013-06-11,72.0,0.001,29.85,3.2,25,71.1583364546336,41.995,-87.933
2291,2,2013-06-11,72.0,0.24,29.85,2.5,23,68.72838964041354,41.786,-87.752
2292,1,2013-06-12,75.0,0.75,29.74,3.1,8,69.02044674287049,41.995,-87.933
2293,2,2013-06-12,76.0,0.25,29.74,2.9,5,66.78321276782324,41.786,-87.752
2294,1,2013-06-13,66.0,0.0,29.92,11.7,3,65.74362216511028,41.995,-87.933
2295,2,2013-06-13,66.0,0.0,29.91,12.6,1,63.42929238948267,41.786,-87.752
2296,1,2013-06-14,67.0,0.0,30.05,6.6,6,57.03944381071543,41.995,-87.933
2297,2,2013-06-14,67.0,0.0,30.04,6.0,5,55.008264105607346,41.786,-87.752
2298,1,2013-06-15,69.0,0.17,29.95,5.6,21,78.69933399672453,41.995,-87.933
2299,2,2013-06-15,71.0,0.12,29.95,5.6,21,68.63020193700615,41.786,-87.752
2300,1,2013-06-16,78.0,0.0,29.88,8.3,27,58.371350334198105,41.995,-87.933
2301,2,2013-06-16,76.0,0.0,29.87,8.6,24,62.32480982645048,41.786,-87.752
2302,1,2013-06-17,74.0,0.03,29.89,3.9,29,52.056717648192866,41.995,-87.933
2303,2,2013-06-17,75.0,0.1,29.88,3.7,28,52.18622048726422,41.786,-87.752
2304,1,2013-06-18,64.0,0.0,30.01,11.4,3,65.5304706942533,41.995,-87.933
2305,2,2013-06-18,64.0,0.01,30.0,12.1,2,65.5304706942533,41.786,-87.752
2306,1,2013-06-19,64.0,0.0,30.1,5.9,8,52.64994935893195,41.995,-87.933
2307,2,2013-06-19,66.0,0.0,30.09,6.4,7,49.16091303637628,41.786,-87.752
2308,1,2013-06-20,71.0,0.0,30.1,5.1,12,63.98001308109221,41.995,-87.933
2309,2,2013-06-20,74.0,0.0,30.1,6.0,11,55.88603596395586,41.786,-87.752
2310,1,2013-06-21,75.0,0.79,30.04,7.4,19,71.43238532288085,41.995,-87.933
2311,2,2013-06-21,78.0,0.11,30.04,7.6,19,60.42708133299304,41.786,-87.752
2312,1,2013-06-22,74.0,0.04,30.01,3.1,22,79.05404024327379,41.995,-87.933
2313,2,2013-06-22,77.0,0.0,30.0,4.8,20,66.88482071159525,41.786,-87.752
2314,1,2013-06-23,77.0,0.84,29.97,10.7,20,74.08673974933997,41.995,-87.933
2315,2,2013-06-23,79.0,0.001,29.97,9.3,20,64.8384683331424,41.786,-87.752
2316,1,2013-06-24,78.0,0.18,29.95,8.9,23,69.30878766702821,41.995,-87.933
2317,2,2013-06-24,77.0,0.14,29.96,10.5,21,66.88482071159525,41.786,-87.752
2318,1,2013-06-25,76.0,0.03,29.86,4.5,19,79.19356703710407,41.995,-87.933
2319,2,2013-06-25,79.0,0.001,29.85,5.2,21,67.08677973188638,41.786,-87.752
2320,1,2013-06-26,73.0,1.48,29.76,2.2,16,81.72258419294589,41.995,-87.933
2321,2,2013-06-26,75.0,0.19,29.75,2.6,18,71.43238532288085,41.786,-87.752
2322,1,2013-06-27,77.0,0.92,29.73,7.2,29,71.61308726991157,41.995,-87.933
2323,2,2013-06-27,79.0,0.59,29.71,6.1,29,62.657363417018395,41.786,-87.752
2324,1,2013-06-28,75.0,0.001,29.63,10.5,31,62.213094179427394,41.995,-87.933
2325,2,2013-06-28,76.0,0.16,29.62,9.0,29,58.13312257610199,41.786,-87.752
2326,1,2013-06-29,68.0,0.0,29.66,12.0,2,73.31957489684066,41.995,-87.933
2327,2,2013-06-29,68.0,0.001,29.65,11.7,1,73.31957489684066,41.786,-87.752
2328,1,2013-06-30,70.0,0.0,29.88,13.8,2,53.42984003129492,41.995,-87.933
2329,2,2013-06-30,70.0,0.0,29.86,14.0,1,53.42984003129492,41.786,-87.752
2330,1,2013-07-01,67.0,0.0,30.03,12.6,3,57.03944381071543,41.995,-87.933
2331,2,2013-07-01,68.0,0.0,30.01,13.8,3,53.17161520791982,41.786,-87.752
2332,1,2013-07-02,64.0,0.001,30.05,11.0,3,65.5304706942533,41.995,-87.933
2333,2,2013-07-02,65.0,0.001,30.04,12.0,3,65.63726817895535,41.786,-87.752
2334,1,2013-07-03,66.0,0.02,30.04,2.2,2,81.27899514134057,41.995,-87.933
2335,2,2013-07-03,68.0,0.07,30.03,0.5,36,75.93221001791854,41.786,-87.752
2336,1,2013-07-04,70.0,0.0,30.05,4.4,20,73.49277093057489,41.995,-87.933
2337,2,2013-07-04,72.0,0.0,30.05,7.3,19,64.08883453552477,41.786,-87.752
2338,1,2013-07-05,73.0,0.0,30.04,3.7,19,66.4758517604818,41.995,-87.933
2339,2,2013-07-05,75.0,0.0,30.03,5.1,20,60.080579002838995,41.786,-87.752
2340,1,2013-07-06,74.0,0.0,30.01,4.1,19,73.83448346905953,41.995,-87.933
2341,2,2013-07-06,77.0,0.0,30.0,5.4,19,62.43609208337523,41.786,-87.752
2342,1,2013-07-07,79.0,0.0,29.97,6.6,21,67.08677973188638,41.995,-87.933
2343,2,2013-07-07,80.0,0.0,29.96,8.0,21,62.76735598029462,41.786,-87.752
2344,1,2013-07-08,78.0,0.5,29.95,7.8,23,79.33177158990812,41.995,-87.933
2345,2,2013-07-08,79.0,0.84,29.95,10.0,22,74.25302360481452,41.786,-87.752
2346,1,2013-07-09,79.0,0.001,29.91,6.9,23,84.86192422985538,41.995,-87.933
2347,2,2013-07-09,80.0,0.01,29.91,8.9,23,76.86412445605943,41.786,-87.752
2348,1,2013-07-10,76.0,0.0,29.89,6.0,34,69.11697058848515,41.995,-87.933
2349,2,2013-07-10,77.0,0.0,29.88,3.7,3,66.88482071159525,41.786,-87.752
2350,1,2013-07-11,73.0,0.0,30.06,6.5,3,51.926795308219994,41.995,-87.933
2351,2,2013-07-11,72.0,0.0,30.05,6.3,3,49.96609622414025,41.786,-87.752
2352,1,2013-07-12,71.0,0.0,30.1,4.0,8,53.558304182300006,41.995,-87.933
2353,2,2013-07-12,71.0,0.0,30.09,4.1,8,55.51247351687342,41.786,-87.752
2354,1,2013-07-13,73.0,0.0,30.12,6.8,9,61.98835570534628,41.995,-87.933
2355,2,2013-07-13,75.0,0.0,30.11,6.4,9,56.00968847577483,41.786,-87.752
2356,1,2013-07-14,80.0,0.0,30.17,6.7,9,62.76735598029462,41.995,-87.933
2357,2,2013-07-14,81.0,0.0,30.16,8.2,8,60.76969770307619,41.786,-87.752
2358,1,2013-07-15,80.0,0.09,30.23,4.3,8,74.33560557551391,41.995,-87.933
2359,2,2013-07-15,83.0,0.02,30.21,5.0,8,67.48572448589397,41.786,-87.752
2360,1,2013-07-16,83.0,0.0,30.25,6.4,23,69.78124528254008,41.995,-87.933
2361,2,2013-07-16,85.0,0.01,30.24,6.8,22,61.220549923405116,41.786,-87.752
2362,1,2013-07-17,85.0,0.0,30.23,6.7,26,65.46447363752847,41.995,-87.933
2363,2,2013-07-17,86.0,0.0,30.21,6.2,25,59.30713498419802,41.786,-87.752
2364,1,2013-07-18,86.0,0.001,30.05,7.2,24,63.418417174427546,41.995,-87.933
2365,2,2013-07-18,88.0,0.0,30.04,8.8,23,57.57833650666384,41.786,-87.752
2366,1,2013-07-19,84.0,0.58,29.83,13.3,25,63.20307938772057,41.995,-87.933
2367,2,2013-07-19,86.0,0.001,29.82,13.4,24,57.34164239440767,41.786,-87.752
2368,1,2013-07-20,80.0,0.06,29.86,4.8,1,58.60785369107014,41.995,-87.933
2369,2,2013-07-20,80.0,0.01,29.85,3.8,3,56.62149721386391,41.786,-87.752
2370,1,2013-07-21,78.0,0.01,29.89,2.8,7,64.73266289128287,41.995,-87.933
2371,2,2013-07-21,81.0,0.0,29.88,2.9,11,54.81943942743611,41.786,-87.752
2372,1,2013-07-22,79.0,0.001,29.78,4.9,24,64.8384683331424,41.995,-87.933
2373,2,2013-07-22,81.0,0.001,29.77,5.2,21,56.7425773510451,41.786,-87.752
2374,1,2013-07-23,71.0,0.03,29.83,8.8,2,68.63020193700615,41.995,-87.933
2375,2,2013-07-23,73.0,0.0,29.81,7.3,1,59.84739703715926,41.786,-87.752
2376,1,2013-07-24,66.0,0.0,30.01,7.8,5,59.01731952237991,41.995,-87.933
2377,2,2013-07-24,68.0,0.0,30.01,10.1,5,49.430961276358175,41.786,-87.752
2378,1,2013-07-25,69.0,0.0,30.05,4.1,23,59.37574183673862,41.995,-87.933
2379,2,2013-07-25,70.0,0.0,30.05,2.7,23,53.42984003129492,41.786,-87.752
2380,1,2013-07-26,66.0,0.39,29.94,7.6,22,84.16393223005561,41.995,-87.933
2381,2,2013-07-26,70.0,0.01,29.94,9.3,21,66.1646436226308,41.786,-87.752
2382,1,2013-07-27,60.0,0.0,29.9,9.0,30,72.61078882649988,41.995,-87.933
2383,2,2013-07-27,63.0,0.0,29.89,10.3,30,60.83806138739259,41.786,-87.752
2384,1,2013-07-28,62.0,0.001,29.93,8.7,28,65.31553707424996,41.995,-87.933
2385,2,2013-07-28,63.0,0.001,29.94,9.5,26,56.541800996799175,41.786,-87.752
2386,1,2013-07-29,67.0,0.0,30.11,2.0,1,65.84953468285518,41.995,-87.933
2387,2,2013-07-29,67.0,0.0,30.1,2.3,2,61.30355611680007,41.786,-87.752
2388,1,2013-07-30,66.0,0.04,30.12,4.2,16,78.48239067978108,41.995,-87.933
2389,2,2013-07-30,68.0,0.001,30.12,5.5,16,65.95500775538638,41.786,-87.752
2390,1,2013-07-31,69.0,0.5,30.0,2.2,32,84.32908791257465,41.995,-87.933
2391,2,2013-07-31,70.0,0.18,29.99,2.5,30,78.7709563713734,41.786,-87.752
2392,1,2013-08-01,71.0,0.0,29.95,7.6,30,61.76186261030958,41.995,-87.933
2393,2,2013-08-01,72.0,0.0,29.95,6.2,29,53.68633761294547,41.786,-87.752
2394,1,2013-08-02,73.0,0.63,29.87,4.5,29,71.25008830761521,41.995,-87.933
2395,2,2013-08-02,76.0,0.41,29.87,2.7,23,62.32480982645048,41.786,-87.752
2396,1,2013-08-03,73.0,0.0,30.03,5.8,2,53.813941421859425,41.995,-87.933
2397,2,2013-08-03,73.0,0.0,30.02,6.9,4,51.926795308219994,41.786,-87.752
2398,1,2013-08-04,68.0,0.001,30.14,5.9,6,65.95500775538638,41.995,-87.933
2399,2,2013-08-04,67.0,0.001,30.13,6.1,7,65.84953468285518,41.786,-87.752
2400,1,2013-08-05,67.0,0.07,29.98,6.8,19,75.852172710291,41.995,-87.933
2401,2,2013-08-05,70.0,0.02,29.98,7.1,18,61.64795367582349,41.786,-87.752
2402,1,2013-08-06,75.0,0.04,29.86,7.2,21,79.12396990507867,41.995,-87.933
2403,2,2013-08-06,77.0,0.0,29.85,8.7,21,66.88482071159525,41.786,-87.752
2404,1,2013-08-07,78.0,0.001,29.83,4.0,30,71.70284524776812,41.995,-87.933
2405,2,2013-08-07,81.0,0.01,29.82,2.4,30,62.87692212642386,41.786,-87.752
2406,1,2013-08-08,72.0,0.0,29.98,8.6,5,57.65144689902383,41.995,-87.933
2407,2,2013-08-08,74.0,0.0,29.96,10.5,5,52.056717648192866,41.786,-87.752
2408,1,2013-08-09,71.0,0.001,29.98,4.7,27,68.63020193700615,41.995,-87.933
2409,2,2013-08-09,73.0,0.0,29.97,4.9,27,59.84739703715926,41.786,-87.752
2411,2,2013-08-10,75.0,0.0,30.07,6.0,6,50.363127619744006,41.786,-87.752
2413,2,2013-08-11,74.0,0.001,30.06,4.0,24,55.88603596395586,41.786,-87.752
2414,1,2013-08-12,75.0,0.27,29.93,3.5,27,71.43238532288085,41.995,-87.933
2416,1,2013-08-13,64.0,0.0,30.07,8.7,3,65.5304706942533,41.995,-87.933
2417,2,2013-08-13,67.0,0.0,30.06,11.2,2,55.008264105607346,41.786,-87.752
2418,1,2013-08-14,64.0,0.0,30.16,3.9,4,60.955115187666486,41.995,-87.933
2419,2,2013-08-14,65.0,0.0,30.16,3.0,3,56.791522538966255,41.786,-87.752
2420,1,2013-08-15,65.0,0.0,30.13,4.2,24,65.63726817895535,41.995,-87.933
2421,2,2013-08-15,66.0,0.0,30.13,4.5,22,56.91570748595227,41.786,-87.752
2422,1,2013-08-16,69.0,0.0,30.15,2.8,4,55.26124824128083,41.995,-87.933
2423,2,2013-08-16,70.0,0.0,30.14,5.0,7,51.53450212781184,41.786,-87.752
2424,1,2013-08-17,69.0,0.0,30.19,5.7,8,63.7610531802316,41.995,-87.933
2425,2,2013-08-17,70.0,0.0,30.18,6.0,7,59.494321096299196,41.786,-87.752
2426,1,2013-08-18,70.0,0.0,30.14,3.7,8,63.87075326010951,41.995,-87.933
2427,2,2013-08-18,72.0,0.0,30.13,4.2,8,59.73014707574833,41.786,-87.752
2428,1,2013-08-19,71.0,0.0,30.07,5.1,25,68.63020193700615,41.995,-87.933
2429,2,2013-08-19,75.0,0.0,30.06,3.8,25,56.00968847577483,41.786,-87.752
2430,1,2013-08-20,77.0,0.0,30.06,7.7,22,60.31201448260371,41.995,-87.933
2431,2,2013-08-20,78.0,0.0,30.05,7.0,21,56.378059261735565,41.786,-87.752
2432,1,2013-08-21,79.0,0.01,30.02,8.6,23,62.657363417018395,41.995,-87.933
2433,2,2013-08-21,81.0,0.05,30.02,9.0,22,56.7425773510451,41.786,-87.752
2434,1,2013-08-22,73.0,0.23,30.05,1.5,23,81.72258419294589,41.995,-87.933
2435,2,2013-08-22,73.0,0.36,30.05,2.5,24,78.98377606547089,41.786,-87.752
2436,1,2013-08-23,72.0,0.0,30.14,6.1,6,55.63742977606547,41.995,-87.933
2437,2,2013-08-23,73.0,0.0,30.13,7.2,6,53.813941421859425,41.786,-87.752
2438,1,2013-08-24,73.0,0.0,30.2,5.3,17,61.98835570534628,41.995,-87.933
2439,2,2013-08-24,75.0,0.0,30.2,4.6,16,52.18622048726422,41.786,-87.752
2440,1,2013-08-25,77.0,0.0,30.18,9.2,22,60.31201448260371,41.995,-87.933
2441,2,2013-08-25,79.0,0.0,30.17,9.6,21,52.700055526214456,41.786,-87.752
2442,1,2013-08-26,81.0,0.0,30.06,9.0,24,65.04881081669407,41.995,-87.933
2443,2,2013-08-26,81.0,0.0,30.06,9.2,23,60.76969770307619,41.786,-87.752
2444,1,2013-08-27,87.0,0.0,29.9,11.7,24,57.460197543830134,41.995,-87.933
2445,2,2013-08-27,87.0,0.0,29.89,12.5,24,53.70787930953455,41.786,-87.752
2446,1,2013-08-28,77.0,0.0,29.95,6.9,3,76.63599095401987,41.995,-87.933
2447,2,2013-08-28,77.0,0.0,29.94,5.8,36,71.61308726991157,41.786,-87.752
2448,1,2013-08-29,78.0,0.0,30.01,3.9,10,62.54694269856409,41.995,-87.933
2449,2,2013-08-29,78.0,0.0,30.0,4.2,10,64.73266289128287,41.786,-87.752
2450,1,2013-08-30,82.0,0.36,29.86,4.4,26,62.98606358983314,41.995,-87.933
2451,2,2013-08-30,83.0,0.47,29.85,5.3,24,58.95940119838952,41.786,-87.752
2452,1,2013-08-31,75.0,0.07,29.82,6.1,5,76.48213136554894,41.995,-87.933
2453,2,2013-08-31,74.0,0.96,29.81,5.8,4,76.40466430801425,41.786,-87.752
2454,1,2013-09-01,75.0,0.14,29.76,4.2,29,76.48213136554894,41.995,-87.933
2455,2,2013-09-01,76.0,0.02,29.75,3.9,27,71.52293464628968,41.786,-87.752
2456,1,2013-09-02,70.0,0.0,29.9,8.1,2,73.49277093057489,41.995,-87.933
2457,2,2013-09-02,70.0,0.0,29.89,7.5,2,70.9736155751608,41.786,-87.752
2458,1,2013-09-03,67.0,0.0,30.02,4.0,30,63.5403246495749,41.995,-87.933
2459,2,2013-09-03,67.0,0.0,30.02,1.5,34,63.5403246495749,41.786,-87.752
2460,1,2013-09-04,72.0,0.0,30.08,6.2,26,59.73014707574833,41.995,-87.933
2461,2,2013-09-04,72.0,0.0,30.08,6.4,25,55.63742977606547,41.786,-87.752
2462,1,2013-09-05,67.0,0.001,30.2,9.0,5,63.5403246495749,41.995,-87.933
2463,2,2013-09-05,70.0,0.0,30.19,9.2,6,55.387080098950214,41.786,-87.752
2464,1,2013-09-06,72.0,0.0,30.11,4.7,20,61.875329365536835,41.995,-87.933
2465,2,2013-09-06,74.0,0.0,30.11,4.3,17,52.056717648192866,41.786,-87.752
2466,1,2013-09-07,77.0,0.01,29.94,5.7,23,60.31201448260371,41.995,-87.933
2467,2,2013-09-07,78.0,0.0,29.94,5.8,23,56.378059261735565,41.786,-87.752
2468,1,2013-09-08,74.0,0.0,29.98,10.5,7,76.40466430801425,41.995,-87.933
2469,2,2013-09-08,75.0,0.0,29.96,10.1,7,71.43238532288085,41.786,-87.752
2470,1,2013-09-09,81.0,0.0,29.86,9.0,20,69.59346687246564,41.995,-87.933
2471,2,2013-09-09,82.0,0.0,29.86,8.5,20,62.98606358983314,41.786,-87.752
2472,1,2013-09-10,86.0,0.0,29.95,12.1,24,48.355684025294224,41.995,-87.933
2473,2,2013-09-10,87.0,0.0,29.94,12.2,24,45.261947138155406,41.786,-87.752
2474,1,2013-09-11,83.0,0.001,29.98,4.2,27,56.98346653127278,41.995,-87.933
2475,2,2013-09-11,84.0,0.001,29.97,5.1,25,55.189548687578224,41.786,-87.752
2476,1,2013-09-12,72.0,0.001,29.98,7.0,35,64.08883453552477,41.995,-87.933
2477,2,2013-09-12,73.0,0.06,29.97,6.8,34,59.84739703715926,41.786,-87.752
2478,1,2013-09-13,60.0,0.0,30.13,10.7,1,58.28824856417452,41.995,-87.933
2479,2,2013-09-13,61.0,0.001,30.12,12.8,1,56.29026765164562,41.786,-87.752
2480,1,2013-09-14,60.0,0.0,30.1,4.7,21,54.10882277532495,41.995,-87.933
2481,2,2013-09-14,62.0,0.0,30.11,5.3,19,46.823049657702896,41.786,-87.752
2482,1,2013-09-15,59.0,0.65,30.06,1.1,2,77.96380849529069,41.995,-87.933
2483,2,2013-09-15,60.0,0.24,30.06,0.4,19,72.61078882649988,41.786,-87.752
2484,1,2013-09-16,58.0,0.0,30.3,9.7,3,67.31467889225296,41.995,-87.933
2485,2,2013-09-16,60.0,0.001,30.29,11.4,3,62.753626166348134,41.786,-87.752
2486,1,2013-09-17,60.0,0.0,30.23,7.0,13,72.61078882649988,41.995,-87.933
2487,2,2013-09-17,62.0,0.001,30.23,7.2,12,62.98066538720754,41.786,-87.752
2488,1,2013-09-18,71.0,0.55,30.01,8.7,18,68.63020193700615,41.995,-87.933
2489,2,2013-09-18,72.0,0.51,30.02,6.7,17,61.875329365536835,41.786,-87.752
2490,1,2013-09-19,77.0,0.84,29.87,8.3,16,74.08673974933997,41.995,-87.933
2491,2,2013-09-19,77.0,0.001,29.87,7.8,16,69.21308355753092,41.786,-87.752
2492,1,2013-09-20,67.0,0.001,29.8,10.1,26,78.55505322633051,41.995,-87.933
2493,2,2013-09-20,68.0,0.02,29.8,10.3,26,73.31957489684066,41.786,-87.752
2494,1,2013-09-21,60.0,0.0,29.87,9.6,33,65.09880492704403,41.995,-87.933
2495,2,2013-09-21,59.0,0.0,29.87,9.0,33,62.639418359412055,41.786,-87.752
2496,1,2013-09-22,58.0,0.0,30.01,6.2,4,67.31467889225296,41.995,-87.933
2497,2,2013-09-22,58.0,0.0,30.01,4.8,5,62.524749165703305,41.786,-87.752
2498,1,2013-09-23,57.0,0.0,30.06,4.9,10,72.33823494265903,41.995,-87.933
2499,2,2013-09-23,59.0,0.0,30.06,6.8,11,60.3652644983114,41.786,-87.752
2500,1,2013-09-24,60.0,0.0,30.0,6.2,10,67.52188458245078,41.995,-87.933
2502,1,2013-09-25,61.0,0.0,29.95,4.8,5,72.70081037190384,41.995,-87.933
2503,2,2013-09-25,64.0,0.0,29.95,5.9,6,63.20588232065611,41.786,-87.752
2504,1,2013-09-26,63.0,0.0,30.04,3.8,8,67.82936566035164,41.995,-87.933
2505,2,2013-09-26,65.0,0.0,30.04,4.1,9,63.317812252017575,41.786,-87.752
2506,1,2013-09-27,67.0,0.0,30.09,7.0,13,57.03944381071543,41.995,-87.933
2507,2,2013-09-27,69.0,0.0,30.09,6.6,12,47.78666939713074,41.786,-87.752
2508,1,2013-09-28,70.0,0.2,29.98,10.9,19,61.64795367582349,41.995,-87.933
2509,2,2013-09-28,72.0,0.02,29.98,10.2,18,53.68633761294547,41.786,-87.752
2510,1,2013-09-29,60.0,0.18,30.01,6.0,36,67.52188458245078,41.995,-87.933
2512,1,2013-09-30,61.0,0.0,29.93,5.8,19,65.20739684440895,41.995,-87.933
2513,2,2013-09-30,63.0,0.0,29.93,4.2,19,56.541800996799175,41.786,-87.752
2514,1,2013-10-01,71.0,0.0,29.92,12.5,22,73.57878081424768,41.995,-87.933
2515,2,2013-10-01,71.0,0.0,29.92,11.9,21,71.06617957956642,41.786,-87.752
2516,1,2013-10-02,69.0,0.0,30.02,4.7,7,51.402892673818414,41.995,-87.933
2517,2,2013-10-02,71.0,0.0,30.02,5.2,7,48.05837586151106,41.786,-87.752
2518,1,2013-10-03,69.0,0.12,29.91,7.4,19,87.27599118764557,41.995,-87.933
2519,2,2013-10-03,71.0,0.8,29.91,7.1,19,81.59739987392086,41.786,-87.752
2520,1,2013-10-04,70.0,0.001,29.94,2.6,12,84.38358517289488,41.995,-87.933
2521,2,2013-10-04,71.0,0.0,29.94,2.0,16,78.84223614958418,41.786,-87.752
2522,1,2013-10-05,71.0,0.82,29.84,5.2,19,84.43780809255979,41.995,-87.933
2523,2,2013-10-05,73.0,0.68,29.83,6.7,19,78.98377606547089,41.786,-87.752
2524,1,2013-10-06,55.0,0.09,29.75,8.7,25,67.00049940749186,41.995,-87.933
2526,1,2013-10-07,57.0,0.001,29.92,6.1,28,64.7702983757804,41.995,-87.933
