date,trap,latitude,longitude,nummosquitos,wnvpresent,year,month,day,tot_mos_species,species_PIPIENS,species_PIPIENS/RESTUANS,species_RESTUANS
2013-08-08,T226,41.793818,-87.654234,30,1,2013,08,08,30,0,1,0
2013-08-08,T226,41.793818,-87.654234,10,0,2013,08,08,10,0,0,1
2013-08-08,T226,41.793818,-87.654234,5,1,2013,08,08,5,1,0,0
2013-08-08,T230,41.904194,-87.756155,21,1,2013,08,08,21,0,1,0
2013-08-08,T230,41.904194,-87.756155,2,1,2013,08,08,2,0,0,1
2013-08-08,T230,41.904194,-87.756155,8,1,2013,08,08,8,1,0,0
2013-08-08,T228,41.951865999999995,-87.72505699999999,1,0,2013,08,08,1,0,0,1
2013-08-08,T228,41.951865999999995,-87.72505699999999,24,0,2013,08,08,24,1,0,0
2013-08-08,T035,41.763733,-87.742302,7,0,2013,08,08,7,1,0,0
2013-08-08,T231,41.98728,-87.666066,42,0,2013,08,08,42,0,1,0
2013-08-08,T232,41.912563,-87.66805500000001,8,0,2013,08,08,8,0,1,0
2013-08-08,T232,41.912563,-87.66805500000001,6,0,2013,08,08,6,0,0,1
2013-08-08,T233,42.009876,-87.807277,50,1,2013,08,08,50,0,1,0
2013-08-08,T233,42.009876,-87.807277,45,0,2013,08,08,45,0,1,0
2013-08-08,T233,42.009876,-87.807277,50,0,2013,08,08,50,1,0,0
2013-08-08,T235,41.776428,-87.627096,13,0,2013,08,08,13,0,1,0
2013-08-08,T235,41.776428,-87.627096,9,0,2013,08,08,9,0,0,1
2013-08-08,T235,41.776428,-87.627096,12,0,2013,08,08,12,1,0,0
2013-08-08,T236,41.994679,-87.770899,32,0,2013,08,08,32,0,1,0
2013-08-08,T236,41.994679,-87.770899,11,0,2013,08,08,11,1,0,0
2013-08-08,T054,41.925652,-87.63359,47,0,2013,08,08,47,0,1,0
2013-08-15,T002,41.95469,-87.800991,6,0,2013,08,15,6,0,1,0
2013-08-15,T002,41.95469,-87.800991,1,0,2013,08,15,1,0,0,1
2013-08-15,T002,41.95469,-87.800991,4,0,2013,08,15,4,1,0,0
2013-08-15,T046,41.891118,-87.65449100000001,10,0,2013,08,15,10,0,1,0
2013-08-15,T046,41.891118,-87.65449100000001,1,0,2013,08,15,1,1,0,0
2013-08-15,T048,41.867108,-87.654224,14,0,2013,08,15,14,0,1,0
2013-08-15,T048,41.867108,-87.654224,39,0,2013,08,15,39,1,0,0
2013-08-15,T049,41.896282,-87.655232,2,0,2013,08,15,2,1,0,0
2013-08-15,T054,41.921965,-87.632085,8,0,2013,08,15,11,0,1,0
2013-08-15,T054,41.921965,-87.632085,2,0,2013,08,15,2,1,0,0
2013-08-15,T094,41.720848,-87.666014,8,1,2013,08,15,8,1,0,0
2013-08-15,T159,41.732984,-87.649642,33,0,2013,08,15,33,0,1,0
2013-08-15,T159,41.732984,-87.649642,4,0,2013,08,15,4,0,0,1
2013-08-15,T159,41.732984,-87.649642,7,0,2013,08,15,7,1,0,0
2013-08-15,T011,41.944869,-87.832763,2,0,2013,08,15,2,0,1,0
2013-08-15,T011,41.944869,-87.832763,13,0,2013,08,15,13,0,0,1
2013-08-15,T011,41.944869,-87.832763,8,0,2013,08,15,8,1,0,0
2013-08-15,T028,41.986921,-87.689778,18,0,2013,08,15,68,0,1,0
2013-08-15,T028,41.986921,-87.689778,24,1,2013,08,15,24,0,0,1
2013-08-15,T028,41.986921,-87.689778,47,1,2013,08,15,47,1,0,0
2013-08-15,T031,41.801497999999995,-87.763416,4,0,2013,08,15,4,0,1,0
2013-08-15,T031,41.801497999999995,-87.763416,3,0,2013,08,15,3,1,0,0
2013-08-15,T033,41.906638,-87.701431,18,0,2013,08,15,18,0,1,0
2013-08-15,T033,41.906638,-87.701431,1,0,2013,08,15,1,0,0,1
2013-08-15,T033,41.906638,-87.701431,32,0,2013,08,15,32,1,0,0
2013-08-15,T089,41.723195000000004,-87.64997,2,0,2013,08,15,2,0,1,0
2013-08-15,T089,41.723195000000004,-87.64997,3,0,2013,08,15,3,0,0,1
2013-08-15,T089,41.723195000000004,-87.64997,4,0,2013,08,15,4,1,0,0
2013-08-15,T090,41.868077,-87.666901,9,0,2013,08,15,9,0,1,0
2013-08-15,T135,41.662014,-87.72460799999999,12,0,2013,08,15,12,0,1,0
2013-08-15,T135,41.662014,-87.72460799999999,3,0,2013,08,15,3,0,0,1
2013-08-15,T135,41.662014,-87.72460799999999,3,0,2013,08,15,3,1,0,0
2013-08-15,T145,41.878114000000004,-87.629798,1,0,2013,08,15,1,0,0,1
2013-08-15,T145,41.878114000000004,-87.629798,2,0,2013,08,15,2,1,0,0
2013-08-15,T147,41.932094,-87.700117,7,0,2013,08,15,7,0,1,0
2013-08-15,T151,41.916265,-87.800515,11,0,2013,08,15,11,0,1,0
2013-08-15,T151,41.916265,-87.800515,9,1,2013,08,15,9,1,0,0
2013-08-15,T152,41.846075,-87.716277,2,0,2013,08,15,2,0,1,0
2013-08-15,T152,41.846075,-87.716277,2,0,2013,08,15,2,1,0,0
2013-08-15,T158,41.682587,-87.707973,19,0,2013,08,15,19,0,1,0
2013-08-15,T158,41.682587,-87.707973,21,0,2013,08,15,21,1,0,0
2013-08-15,T220,41.963976,-87.69181,7,0,2013,08,15,7,0,1,0
2013-08-15,T003,41.964242,-87.757639,5,0,2013,08,15,5,0,1,0
2013-08-15,T003,41.964242,-87.757639,3,0,2013,08,15,3,0,0,1
2013-08-15,T003,41.964242,-87.757639,1,0,2013,08,15,1,1,0,0
2013-08-15,T008,42.008314,-87.77792099999999,43,0,2013,08,15,43,0,1,0
2013-08-15,T008,42.008314,-87.77792099999999,9,0,2013,08,15,9,0,0,1
2013-08-15,T008,42.008314,-87.77792099999999,7,0,2013,08,15,7,1,0,0
2013-08-15,T012,41.991429,-87.747113,10,0,2013,08,15,10,0,1,0
2013-08-15,T012,41.991429,-87.747113,4,0,2013,08,15,4,0,0,1
2013-08-15,T012,41.991429,-87.747113,5,0,2013,08,15,5,1,0,0
2013-08-15,T043,41.857402,-87.694991,7,0,2013,08,15,7,0,1,0
2013-08-15,T043,41.857402,-87.694991,12,0,2013,08,15,12,1,0,0
2013-08-15,T047,41.868142,-87.696269,22,1,2013,08,15,22,0,1,0
2013-08-15,T047,41.868142,-87.696269,29,1,2013,08,15,29,1,0,0
2013-08-15,T013,41.923738,-87.785288,40,1,2013,08,15,40,0,1,0
2013-08-15,T018,42.010412,-87.66214000000001,2,0,2013,08,15,2,0,1,0
2013-08-15,T018,42.010412,-87.66214000000001,1,0,2013,08,15,1,0,0,1
2013-08-15,T030,41.899229999999996,-87.716788,13,1,2013,08,15,54,0,1,0
2013-08-15,T030,41.899229999999996,-87.716788,22,0,2013,08,15,22,0,0,1
2013-08-15,T030,41.899229999999996,-87.716788,40,0,2013,08,15,90,1,0,0
2013-08-15,T017,41.960615999999995,-87.777189,3,0,2013,08,15,3,0,1,0
2013-08-15,T017,41.960615999999995,-87.777189,4,0,2013,08,15,4,0,0,1
2013-08-15,T095,41.704336,-87.70373599999999,5,0,2013,08,15,5,0,1,0
2013-08-15,T039,41.911823999999996,-87.726737,2,0,2013,08,15,2,0,1,0
2013-08-15,T061,41.801179,-87.679447,12,0,2013,08,15,12,0,1,0
2013-08-15,T061,41.801179,-87.679447,14,0,2013,08,15,14,0,0,1
2013-08-15,T061,41.801179,-87.679447,33,1,2013,08,15,33,1,0,0
2013-08-15,T062,41.800737,-87.71188000000001,3,0,2013,08,15,3,0,0,1
2013-08-15,T062,41.800737,-87.71188000000001,3,0,2013,08,15,3,1,0,0
2013-08-15,T065,41.778296999999995,-87.752411,6,0,2013,08,15,6,0,1,0
2013-08-15,T065,41.778296999999995,-87.752411,2,0,2013,08,15,2,0,0,1
2013-08-15,T066,41.77166,-87.703047,40,0,2013,08,15,40,0,1,0
2013-08-15,T066,41.77166,-87.703047,31,1,2013,08,15,31,1,0,0
2013-08-15,T069,41.768388,-87.678649,5,0,2013,08,15,5,0,1,0
2013-08-15,T069,41.768388,-87.678649,34,0,2013,08,15,34,1,0,0
2013-08-15,T073,41.773215,-87.60088,11,0,2013,08,15,11,1,0,0
2013-08-15,T074,41.822536,-87.66634300000001,11,0,2013,08,15,11,0,1,0
2013-08-15,T074,41.822536,-87.66634300000001,24,0,2013,08,15,24,1,0,0
2013-08-15,T077,41.778748,-87.586427,2,0,2013,08,15,2,1,0,0
2013-08-15,T079,41.766202,-87.562889,20,0,2013,08,15,20,0,1,0
2013-08-15,T080,41.754676,-87.612922,13,0,2013,08,15,13,0,1,0
2013-08-15,T080,41.754676,-87.612922,11,0,2013,08,15,11,0,0,1
2013-08-15,T080,41.754676,-87.612922,23,0,2013,08,15,23,1,0,0
2013-08-15,T082,41.803422999999995,-87.642984,10,0,2013,08,15,10,1,0,0
2013-08-15,T083,41.754292,-87.590773,3,0,2013,08,15,3,0,1,0
2013-08-15,T114,41.798697,-87.736812,40,0,2013,08,15,40,0,1,0
2013-08-15,T114,41.798697,-87.736812,6,0,2013,08,15,6,0,0,1
2013-08-15,T114,41.798697,-87.736812,11,0,2013,08,15,11,1,0,0
2013-08-15,T063,41.82561,-87.726549,3,0,2013,08,15,3,0,1,0
2013-08-15,T115,41.673408,-87.599862,5,0,2013,08,15,5,1,0,0
2013-08-15,T138,41.726465000000005,-87.585413,7,0,2013,08,15,7,0,1,0
2013-08-15,T209,41.740641,-87.546587,10,0,2013,08,15,10,0,1,0
2013-08-15,T209,41.740641,-87.546587,11,0,2013,08,15,11,0,0,1
2013-08-15,T209,41.740641,-87.546587,27,0,2013,08,15,27,1,0,0
2013-08-15,T128,41.704572,-87.56566600000001,7,0,2013,08,15,7,0,1,0
2013-08-15,T128,41.704572,-87.56566600000001,39,0,2013,08,15,39,1,0,0
2013-08-15,T099,41.733643,-87.55551,3,0,2013,08,15,3,1,0,0
2013-08-15,T102,41.750498,-87.605294,4,0,2013,08,15,4,0,1,0
2013-08-15,T027,41.984809000000006,-87.728492,2,0,2013,08,15,2,0,1,0
2013-08-15,T027,41.984809000000006,-87.728492,7,0,2013,08,15,7,1,0,0
2013-08-15,T221,41.659112,-87.53869300000001,23,0,2013,08,15,23,0,1,0
2013-08-15,T009,41.992478000000006,-87.862995,26,0,2013,08,15,26,0,1,0
2013-08-15,T009,41.992478000000006,-87.862995,2,0,2013,08,15,2,0,0,1
2013-08-15,T009,41.992478000000006,-87.862995,5,0,2013,08,15,5,1,0,0
2013-08-15,T900,41.974689,-87.890615,2,0,2013,08,15,40,0,1,0
2013-08-15,T900,41.974689,-87.890615,7,1,2013,08,15,43,0,1,0
2013-08-15,T900,41.974689,-87.890615,10,0,2013,08,15,44,0,0,1
2013-08-15,T900,41.974689,-87.890615,14,0,2013,08,15,24,1,0,0
2013-08-15,T222,41.925197999999995,-87.746381,2,0,2013,08,15,2,0,1,0
2013-08-15,T223,41.973845000000004,-87.805059,13,1,2013,08,15,13,0,1,0
2013-08-15,T223,41.973845000000004,-87.805059,2,0,2013,08,15,2,0,0,1
2013-08-15,T223,41.973845000000004,-87.805059,2,0,2013,08,15,2,1,0,0
2013-08-15,T225,41.743402,-87.731435,21,0,2013,08,15,21,1,0,0
2013-08-15,T227,41.728495,-87.60096300000001,40,1,2013,08,15,40,0,1,0
2013-08-15,T227,41.728495,-87.60096300000001,23,0,2013,08,15,23,0,0,1
2013-08-15,T227,41.728495,-87.60096300000001,11,0,2013,08,15,11,1,0,0
2013-08-15,T224,41.947227000000005,-87.67145699999999,26,0,2013,08,15,26,0,1,0
2013-08-15,T224,41.947227000000005,-87.67145699999999,3,0,2013,08,15,3,0,0,1
2013-08-15,T224,41.947227000000005,-87.67145699999999,1,0,2013,08,15,1,1,0,0
2013-08-15,T226,41.793818,-87.654234,12,1,2013,08,15,12,1,0,0
2013-08-15,T230,41.904194,-87.756155,15,1,2013,08,15,15,0,1,0
2013-08-15,T228,41.951865999999995,-87.72505699999999,6,0,2013,08,15,6,0,1,0
2013-08-15,T228,41.951865999999995,-87.72505699999999,4,0,2013,08,15,4,0,0,1
2013-08-15,T228,41.951865999999995,-87.72505699999999,1,0,2013,08,15,1,1,0,0
2013-08-15,T035,41.763733,-87.742302,18,0,2013,08,15,18,0,1,0
2013-08-15,T231,41.98728,-87.666066,7,0,2013,08,15,7,0,0,1
2013-08-15,T231,41.98728,-87.666066,13,0,2013,08,15,13,1,0,0
2013-08-15,T232,41.912563,-87.66805500000001,5,0,2013,08,15,5,0,1,0
2013-08-15,T232,41.912563,-87.66805500000001,4,0,2013,08,15,4,0,0,1
2013-08-15,T233,42.009876,-87.807277,11,0,2013,08,15,11,0,1,0
2013-08-15,T233,42.009876,-87.807277,23,0,2013,08,15,23,1,0,0
2013-08-15,T235,41.776428,-87.627096,34,1,2013,08,15,34,0,1,0
2013-08-15,T235,41.776428,-87.627096,7,1,2013,08,15,7,0,0,1
2013-08-15,T235,41.776428,-87.627096,3,0,2013,08,15,3,1,0,0
2013-08-15,T236,41.994679,-87.770899,17,0,2013,08,15,17,0,1,0
2013-08-15,T236,41.994679,-87.770899,1,0,2013,08,15,1,0,0,1
2013-08-15,T236,41.994679,-87.770899,2,0,2013,08,15,2,1,0,0
2013-08-15,T054,41.925652,-87.63359,15,0,2013,08,15,15,0,1,0
2013-08-15,T054,41.925652,-87.63359,45,1,2013,08,15,45,1,0,0
2013-08-22,T002,41.95469,-87.800991,34,1,2013,08,22,34,0,1,0
2013-08-22,T002,41.95469,-87.800991,12,1,2013,08,22,12,1,0,0
2013-08-22,T046,41.891118,-87.65449100000001,19,0,2013,08,22,19,0,1,0
2013-08-22,T046,41.891118,-87.65449100000001,2,0,2013,08,22,2,0,0,1
2013-08-22,T046,41.891118,-87.65449100000001,3,0,2013,08,22,3,1,0,0
2013-08-22,T048,41.867108,-87.654224,31,1,2013,08,22,31,0,1,0
2013-08-22,T048,41.867108,-87.654224,27,0,2013,08,22,27,0,1,0
2013-08-22,T048,41.867108,-87.654224,5,0,2013,08,22,5,0,0,1
2013-08-22,T048,41.867108,-87.654224,14,0,2013,08,22,14,1,0,0
2013-08-22,T049,41.896282,-87.655232,1,0,2013,08,22,1,0,1,0
2013-08-22,T049,41.896282,-87.655232,1,0,2013,08,22,1,0,0,1
2013-08-22,T054,41.921965,-87.632085,7,0,2013,08,22,11,0,1,0
2013-08-22,T054,41.921965,-87.632085,1,0,2013,08,22,4,0,0,1
2013-08-22,T094,41.720848,-87.666014,3,0,2013,08,22,3,0,1,0
2013-08-22,T094,41.720848,-87.666014,1,0,2013,08,22,1,0,0,1
2013-08-22,T094,41.720848,-87.666014,5,0,2013,08,22,5,1,0,0
2013-08-22,T159,41.732984,-87.649642,28,0,2013,08,22,28,0,1,0
2013-08-22,T159,41.732984,-87.649642,21,0,2013,08,22,21,1,0,0
2013-08-22,T011,41.944869,-87.832763,3,0,2013,08,22,3,0,1,0
2013-08-22,T028,41.986921,-87.689778,7,1,2013,08,22,7,0,1,0
2013-08-22,T028,41.986921,-87.689778,7,1,2013,08,22,7,1,0,0
2013-08-22,T031,41.801497999999995,-87.763416,16,0,2013,08,22,16,0,1,0
2013-08-22,T031,41.801497999999995,-87.763416,6,0,2013,08,22,6,0,0,1
2013-08-22,T033,41.906638,-87.701431,16,1,2013,08,22,16,0,1,0
2013-08-22,T033,41.906638,-87.701431,2,0,2013,08,22,2,0,0,1
2013-08-22,T033,41.906638,-87.701431,8,0,2013,08,22,9,1,0,0
2013-08-22,T089,41.723195000000004,-87.64997,6,0,2013,08,22,6,0,1,0
2013-08-22,T090,41.868077,-87.666901,24,0,2013,08,22,24,0,1,0
2013-08-22,T090,41.868077,-87.666901,18,0,2013,08,22,18,0,0,1
2013-08-22,T090,41.868077,-87.666901,7,0,2013,08,22,7,1,0,0
2013-08-22,T135,41.662014,-87.72460799999999,7,0,2013,08,22,7,0,1,0
2013-08-22,T135,41.662014,-87.72460799999999,5,0,2013,08,22,5,0,0,1
2013-08-22,T135,41.662014,-87.72460799999999,5,0,2013,08,22,5,1,0,0
2013-08-22,T145,41.878114000000004,-87.629798,8,0,2013,08,22,8,0,1,0
2013-08-22,T147,41.932094,-87.700117,8,0,2013,08,22,8,1,0,0
2013-08-22,T151,41.916265,-87.800515,8,0,2013,08,22,8,0,1,0
2013-08-22,T151,41.916265,-87.800515,3,0,2013,08,22,3,0,0,1
2013-08-22,T151,41.916265,-87.800515,10,0,2013,08,22,10,1,0,0
2013-08-22,T152,41.846075,-87.716277,15,0,2013,08,22,15,0,1,0
2013-08-22,T152,41.846075,-87.716277,3,1,2013,08,22,3,0,0,1
2013-08-22,T152,41.846075,-87.716277,4,0,2013,08,22,4,1,0,0
2013-08-22,T158,41.682587,-87.707973,41,0,2013,08,22,41,0,1,0
2013-08-22,T158,41.682587,-87.707973,4,0,2013,08,22,4,0,0,1
2013-08-22,T158,41.682587,-87.707973,19,0,2013,08,22,19,1,0,0
2013-08-22,T220,41.963976,-87.69181,4,1,2013,08,22,4,0,1,0
2013-08-22,T003,41.964242,-87.757639,23,1,2013,08,22,23,1,0,0
2013-08-22,T008,42.008314,-87.77792099999999,35,0,2013,08,22,60,0,1,0
2013-08-22,T008,42.008314,-87.77792099999999,43,0,2013,08,22,64,1,0,0
2013-08-22,T012,41.991429,-87.747113,5,1,2013,08,22,5,0,1,0
2013-08-22,T012,41.991429,-87.747113,7,0,2013,08,22,7,1,0,0
2013-08-22,T043,41.857402,-87.694991,1,0,2013,08,22,1,0,1,0
2013-08-22,T043,41.857402,-87.694991,1,0,2013,08,22,1,1,0,0
2013-08-22,T047,41.868142,-87.696269,13,1,2013,08,22,13,0,1,0
2013-08-22,T013,41.923738,-87.785288,9,0,2013,08,22,9,0,1,0
2013-08-22,T013,41.923738,-87.785288,3,0,2013,08,22,3,0,0,1
2013-08-22,T018,42.010412,-87.66214000000001,2,0,2013,08,22,2,0,1,0
2013-08-22,T030,41.899229999999996,-87.716788,30,0,2013,08,22,30,0,1,0
2013-08-22,T030,41.899229999999996,-87.716788,6,0,2013,08,22,6,0,0,1
2013-08-22,T030,41.899229999999996,-87.716788,47,1,2013,08,22,47,1,0,0
2013-08-22,T017,41.960615999999995,-87.777189,5,0,2013,08,22,5,0,1,0
2013-08-22,T017,41.960615999999995,-87.777189,4,0,2013,08,22,4,1,0,0
2013-08-22,T095,41.704336,-87.70373599999999,8,0,2013,08,22,8,0,1,0
2013-08-22,T095,41.704336,-87.70373599999999,3,0,2013,08,22,3,0,0,1
2013-08-22,T095,41.704336,-87.70373599999999,7,0,2013,08,22,7,1,0,0
2013-08-22,T039,41.911823999999996,-87.726737,4,0,2013,08,22,4,0,1,0
2013-08-22,T039,41.911823999999996,-87.726737,5,0,2013,08,22,5,1,0,0
2013-08-22,T061,41.801179,-87.679447,3,0,2013,08,22,3,0,1,0
2013-08-22,T061,41.801179,-87.679447,1,1,2013,08,22,1,0,0,1
2013-08-22,T061,41.801179,-87.679447,4,0,2013,08,22,4,1,0,0
2013-08-22,T062,41.800737,-87.71188000000001,4,0,2013,08,22,4,0,0,1
2013-08-22,T065,41.778296999999995,-87.752411,2,0,2013,08,22,2,0,1,0
2013-08-22,T066,41.77166,-87.703047,30,0,2013,08,22,30,0,1,0
2013-08-22,T066,41.77166,-87.703047,4,1,2013,08,22,4,0,0,1
2013-08-22,T066,41.77166,-87.703047,14,1,2013,08,22,14,1,0,0
2013-08-22,T069,41.768388,-87.678649,8,0,2013,08,22,8,0,1,0
2013-08-22,T069,41.768388,-87.678649,2,0,2013,08,22,2,0,0,1
2013-08-22,T073,41.773215,-87.60088,5,0,2013,08,22,5,0,1,0
2013-08-22,T074,41.822536,-87.66634300000001,9,0,2013,08,22,9,0,1,0
2013-08-22,T074,41.822536,-87.66634300000001,1,0,2013,08,22,1,0,0,1
2013-08-22,T074,41.822536,-87.66634300000001,1,0,2013,08,22,1,1,0,0
2013-08-22,T077,41.778748,-87.586427,2,0,2013,08,22,2,0,1,0
2013-08-22,T077,41.778748,-87.586427,1,0,2013,08,22,1,1,0,0
2013-08-22,T079,41.766202,-87.562889,5,0,2013,08,22,5,0,1,0
2013-08-22,T080,41.754676,-87.612922,26,0,2013,08,22,26,1,0,0
2013-08-22,T082,41.803422999999995,-87.642984,15,1,2013,08,22,15,0,1,0
2013-08-22,T083,41.754292,-87.590773,9,0,2013,08,22,9,0,1,0
2013-08-22,T114,41.798697,-87.736812,11,0,2013,08,22,11,0,1,0
2013-08-22,T114,41.798697,-87.736812,6,0,2013,08,22,6,0,0,1
2013-08-22,T114,41.798697,-87.736812,2,0,2013,08,22,2,1,0,0
2013-08-22,T155,41.776156,-87.778927,4,0,2013,08,22,4,0,1,0
2013-08-22,T155,41.776156,-87.778927,3,0,2013,08,22,3,1,0,0
2013-08-22,T063,41.82561,-87.726549,6,1,2013,08,22,6,0,1,0
2013-08-22,T063,41.82561,-87.726549,4,0,2013,08,22,4,0,0,1
2013-08-22,T063,41.82561,-87.726549,4,0,2013,08,22,4,1,0,0
2013-08-22,T115,41.673408,-87.599862,32,0,2013,08,22,32,0,1,0
2013-08-22,T115,41.673408,-87.599862,4,0,2013,08,22,4,0,0,1
2013-08-22,T115,41.673408,-87.599862,8,0,2013,08,22,8,1,0,0
2013-08-22,T138,41.726465000000005,-87.585413,3,0,2013,08,22,3,0,1,0
2013-08-22,T138,41.726465000000005,-87.585413,4,0,2013,08,22,4,0,0,1
2013-08-22,T138,41.726465000000005,-87.585413,3,0,2013,08,22,3,1,0,0
2013-08-22,T209,41.740641,-87.546587,40,0,2013,08,22,40,0,1,0
2013-08-22,T209,41.740641,-87.546587,6,0,2013,08,22,6,1,0,0
2013-08-22,T212,41.680946,-87.535198,10,0,2013,08,22,10,0,1,0
2013-08-22,T212,41.680946,-87.535198,9,0,2013,08,22,9,1,0,0
2013-08-22,T128,41.704572,-87.56566600000001,48,0,2013,08,22,48,0,1,0
2013-08-22,T128,41.704572,-87.56566600000001,6,0,2013,08,22,6,1,0,0
2013-08-22,T099,41.733643,-87.55551,5,0,2013,08,22,5,0,1,0
2013-08-22,T102,41.750498,-87.605294,3,0,2013,08,22,3,0,1,0
2013-08-22,T102,41.750498,-87.605294,11,0,2013,08,22,11,1,0,0
2013-08-22,T027,41.984809000000006,-87.728492,31,1,2013,08,22,31,0,1,0
2013-08-22,T027,41.984809000000006,-87.728492,6,1,2013,08,22,6,0,0,1
2013-08-22,T221,41.659112,-87.53869300000001,4,0,2013,08,22,4,0,1,0
2013-08-22,T221,41.659112,-87.53869300000001,1,0,2013,08,22,1,0,0,1
2013-08-22,T221,41.659112,-87.53869300000001,15,0,2013,08,22,15,1,0,0
2013-08-22,T009,41.992478000000006,-87.862995,50,0,2013,08,22,50,0,1,0
2013-08-22,T009,41.992478000000006,-87.862995,12,0,2013,08,22,12,0,0,1
2013-08-22,T009,41.992478000000006,-87.862995,33,0,2013,08,22,33,1,0,0
2013-08-22,T900,41.974689,-87.890615,10,0,2013,08,22,55,0,1,0
2013-08-22,T900,41.974689,-87.890615,31,1,2013,08,22,31,0,1,0
2013-08-22,T900,41.974689,-87.890615,1,0,2013,08,22,1,0,0,1
2013-08-22,T900,41.974689,-87.890615,13,0,2013,08,22,103,1,0,0
2013-08-22,T900,41.974689,-87.890615,33,1,2013,08,22,39,1,0,0
2013-08-22,T900,41.974689,-87.890615,1,0,2013,08,22,1,0,0,0
2013-08-22,T903,41.957799,-87.930995,2,0,2013,08,22,2,0,1,0
2013-08-22,T222,41.925197999999995,-87.746381,7,0,2013,08,22,7,0,1,0
2013-08-22,T223,41.973845000000004,-87.805059,21,0,2013,08,22,21,1,0,0
2013-08-22,T225,41.743402,-87.731435,40,0,2013,08,22,40,0,1,0
2013-08-22,T225,41.743402,-87.731435,7,0,2013,08,22,7,0,0,1
2013-08-22,T225,41.743402,-87.731435,21,1,2013,08,22,21,1,0,0
2013-08-22,T227,41.728495,-87.60096300000001,22,1,2013,08,22,22,0,1,0
2013-08-22,T227,41.728495,-87.60096300000001,16,0,2013,08,22,16,0,0,1
2013-08-22,T227,41.728495,-87.60096300000001,5,0,2013,08,22,5,1,0,0
2013-08-22,T224,41.947227000000005,-87.67145699999999,21,0,2013,08,22,21,0,1,0
2013-08-22,T224,41.947227000000005,-87.67145699999999,7,0,2013,08,22,7,1,0,0
2013-08-22,T230,41.904194,-87.756155,3,0,2013,08,22,3,0,1,0
2013-08-22,T228,41.951865999999995,-87.72505699999999,38,0,2013,08,22,38,0,1,0
2013-08-22,T228,41.951865999999995,-87.72505699999999,6,0,2013,08,22,6,0,0,1
2013-08-22,T228,41.951865999999995,-87.72505699999999,15,1,2013,08,22,15,1,0,0
2013-08-22,T035,41.763733,-87.742302,4,0,2013,08,22,4,0,1,0
2013-08-22,T035,41.763733,-87.742302,1,0,2013,08,22,1,1,0,0
2013-08-22,T231,41.98728,-87.666066,17,0,2013,08,22,17,0,1,0
2013-08-22,T231,41.98728,-87.666066,37,1,2013,08,22,37,1,0,0
2013-08-22,T231,41.98728,-87.666066,26,0,2013,08,22,26,1,0,0
2013-08-22,T232,41.912563,-87.66805500000001,3,1,2013,08,22,3,0,1,0
2013-08-22,T233,42.009876,-87.807277,13,0,2013,08,22,13,0,1,0
2013-08-22,T233,42.009876,-87.807277,18,0,2013,08,22,18,1,0,0
2013-08-22,T233,42.009876,-87.807277,48,1,2013,08,22,48,1,0,0
2013-08-22,T235,41.776428,-87.627096,15,1,2013,08,22,15,0,1,0
2013-08-22,T235,41.776428,-87.627096,18,1,2013,08,22,18,1,0,0
2013-08-22,T236,41.994679,-87.770899,5,0,2013,08,22,5,0,1,0
2013-08-22,T236,41.994679,-87.770899,43,0,2013,08,22,43,1,0,0
2013-08-22,T054,41.925652,-87.63359,11,0,2013,08,22,11,0,1,0
2013-08-22,T054,41.925652,-87.63359,19,0,2013,08,22,19,1,0,0
2013-08-29,T002,41.95469,-87.800991,22,0,2013,08,29,22,0,1,0
2013-08-29,T002,41.95469,-87.800991,13,0,2013,08,29,13,0,0,1
2013-08-29,T002,41.95469,-87.800991,35,1,2013,08,29,35,1,0,0
2013-08-29,T046,41.891118,-87.65449100000001,14,0,2013,08,29,14,1,0,0
2013-08-29,T048,41.867108,-87.654224,33,0,2013,08,29,33,0,1,0
2013-08-29,T049,41.896282,-87.655232,5,0,2013,08,29,5,1,0,0
2013-08-29,T054,41.921965,-87.632085,7,0,2013,08,29,7,0,1,0
2013-08-29,T054,41.921965,-87.632085,4,0,2013,08,29,4,0,0,1
2013-08-29,T054,41.921965,-87.632085,1,0,2013,08,29,1,1,0,0
2013-08-29,T094,41.720848,-87.666014,1,0,2013,08,29,1,0,1,0
2013-08-29,T159,41.732984,-87.649642,19,1,2013,08,29,19,0,1,0
2013-08-29,T159,41.732984,-87.649642,41,0,2013,08,29,41,0,1,0
2013-08-29,T159,41.732984,-87.649642,12,0,2013,08,29,12,1,0,0
2013-08-29,T011,41.944869,-87.832763,1,0,2013,08,29,1,0,1,0
2013-08-29,T011,41.944869,-87.832763,6,0,2013,08,29,6,1,0,0
2013-08-29,T028,41.986921,-87.689778,3,0,2013,08,29,3,0,1,0
2013-08-29,T028,41.986921,-87.689778,2,0,2013,08,29,2,0,0,1
2013-08-29,T028,41.986921,-87.689778,17,1,2013,08,29,17,1,0,0
2013-08-29,T031,41.801497999999995,-87.763416,15,1,2013,08,29,15,0,1,0
2013-08-29,T031,41.801497999999995,-87.763416,9,1,2013,08,29,9,1,0,0
2013-08-29,T033,41.906638,-87.701431,15,1,2013,08,29,15,0,1,0
2013-08-29,T089,41.723195000000004,-87.64997,5,1,2013,08,29,5,0,1,0
2013-08-29,T089,41.723195000000004,-87.64997,6,0,2013,08,29,6,1,0,0
2013-08-29,T090,41.868077,-87.666901,19,0,2013,08,29,156,0,1,0
